run,t0,t1,vSet1,vSet2,vSet3,vSetMin1,vSetMin2,vSetMin3,vSetMax1,vSetMax2,vSetMax3,td1,td2,td3,td,tdCalc1,tdCalc2,tdCalc3,tdCalc,vCalib1,vCalib2,vCalib3,vCalib
547,6/9/17 8:19,6/9/17 9:19,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
548,6/9/17 9:41,6/9/17 9:54,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
549,6/9/17 9:54,6/9/17 10:08,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
550,6/9/17 10:08,6/9/17 10:33,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
551,6/9/17 10:36,6/9/17 10:56,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
552,6/9/17 10:58,6/9/17 11:02,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
553,6/9/17 11:04,6/9/17 11:08,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
554,6/9/17 11:09,6/9/17 11:13,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
555,6/9/17 11:15,6/9/17 11:19,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
556,6/9/17 11:20,6/9/17 11:24,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
557,6/9/17 11:28,6/9/17 11:30,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
558,6/9/17 11:31,6/9/17 11:40,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
559,6/9/17 11:42,6/9/17 11:43,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
560,6/9/17 11:43,6/9/17 11:50,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
561,6/9/17 11:54,6/9/17 11:57,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
562,6/9/17 11:59,6/9/17 12:04,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
563,6/9/17 12:06,6/9/17 12:10,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
564,6/9/17 12:11,6/9/17 12:13,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
565,6/9/17 12:16,6/9/17 12:19,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
566,6/9/17 12:21,6/9/17 12:24,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
567,6/9/17 12:27,6/9/17 12:30,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
568,6/9/17 12:32,6/9/17 12:52,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
569,6/9/17 12:52,6/9/17 13:19,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
570,6/9/17 13:19,6/9/17 14:27,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
571,6/9/17 14:27,6/9/17 15:09,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
572,6/9/17 15:10,6/9/17 15:17,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
573,6/9/17 15:18,6/9/17 15:25,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
574,6/9/17 15:26,6/9/17 15:31,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
575,6/9/17 15:31,6/9/17 15:37,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
576,6/9/17 15:37,6/9/17 15:44,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
577,6/9/17 15:45,6/9/17 15:52,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
578,6/9/17 15:55,6/9/17 16:25,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
579,6/9/17 16:28,6/9/17 16:53,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
580,6/9/17 16:54,6/9/17 17:29,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
581,6/9/17 17:30,6/9/17 17:35,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
582,6/9/17 17:36,6/9/17 18:11,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
583,6/9/17 18:12,6/9/17 18:35,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
584,6/9/17 18:37,6/9/17 18:39,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
585,6/9/17 18:39,6/9/17 18:40,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
586,6/9/17 18:40,6/9/17 18:41,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
587,6/9/17 18:41,6/9/17 18:47,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
588,6/9/17 18:50,6/9/17 18:54,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
589,6/9/17 18:56,6/9/17 19:05,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
590,6/9/17 19:12,6/9/17 19:21,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
591,6/9/17 19:28,6/9/17 20:06,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
592,6/9/17 20:07,6/9/17 20:17,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
593,6/9/17 20:19,6/9/17 20:29,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
594,6/9/17 20:31,6/9/17 20:40,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
595,6/9/17 20:41,6/9/17 20:49,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
596,6/9/17 20:52,6/9/17 21:17,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
597,6/9/17 21:18,6/9/17 21:27,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
598,6/9/17 21:29,6/9/17 21:39,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
599,6/9/17 21:41,6/9/17 21:51,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
600,6/9/17 21:52,6/9/17 22:02,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
601,6/9/17 22:05,6/9/17 22:15,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
602,6/9/17 22:18,6/9/17 22:24,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
603,6/9/17 22:24,6/9/17 22:34,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
604,6/9/17 22:36,6/9/17 22:46,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
605,6/9/17 22:55,6/9/17 23:04,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
606,6/9/17 23:06,6/9/17 23:13,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
607,6/9/17 23:14,6/9/17 23:18,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
608,6/9/17 23:18,6/9/17 23:30,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
609,6/9/17 23:32,6/9/17 23:43,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
610,6/9/17 23:45,6/9/17 23:55,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
611,6/9/17 23:56,6/10/17 0:06,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
612,6/10/17 0:14,6/10/17 0:29,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
613,6/10/17 0:31,6/10/17 0:35,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
614,6/10/17 0:36,6/10/17 0:39,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
615,6/10/17 0:40,6/10/17 0:53,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
616,6/10/17 0:57,6/10/17 1:10,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
617,6/10/17 1:11,6/10/17 2:02,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
618,6/10/17 2:05,6/10/17 3:13,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
619,6/10/17 3:13,6/10/17 3:28,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
620,6/10/17 3:29,6/10/17 3:40,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
621,6/10/17 3:56,6/10/17 4:25,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
622,6/10/17 4:25,6/10/17 4:53,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
623,6/10/17 4:53,6/10/17 5:03,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
624,6/10/17 5:22,6/10/17 5:28,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
625,6/10/17 5:28,6/10/17 5:48,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
626,6/10/17 6:01,6/10/17 6:16,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
627,6/10/17 6:25,6/10/17 6:33,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
628,6/10/17 6:41,6/10/17 6:51,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
629,6/10/17 6:57,6/10/17 7:00,2.3,4.4,5.3,2.3,4.4,5.3,2.3,4.4,5.3,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,25.13509926,49.39116683,44.46210766,118.9883737
630,6/10/17 7:00,6/10/17 7:10,2.3,4.4,5.3,2.3,4.4,5.3,2.3,4.4,5.3,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,25.13509926,49.39116683,44.46210766,118.9883737
631,6/10/17 7:13,6/10/17 7:29,2.1,4.2,5.1,2.1,4.2,5.1,2.1,4.2,5.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,23.08861973,47.67754797,43.70124191,114.4674096
632,6/10/17 7:31,6/10/17 7:41,1.9,4,4.9,1.9,4,4.9,1.9,4,4.9,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,20.82283183,45.93530617,42.8795652,109.6377032
633,6/10/17 7:43,6/10/17 7:53,1.7,3.8,4.7,1.7,3.8,4.7,1.7,3.8,4.7,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,18.33214497,44.16129071,41.99345357,104.4868893
634,6/10/17 7:59,6/10/17 8:09,2.5,4.6,5.5,2.5,4.6,5.5,2.5,4.6,5.5,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,51.07931348,45.16578646,123.2129609
635,6/10/17 8:12,6/10/17 8:21,2.6,4.7,5.6,2.6,4.7,5.6,2.6,4.7,5.6,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,51.91481934,45.49731324,125.2179773
636,6/10/17 8:22,6/10/17 8:32,2.6,4.7,5.6,2.6,4.7,5.6,2.6,4.7,5.6,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,51.91481934,45.49731324,125.2179773
637,6/10/17 8:34,6/10/17 8:36,2.8,4.7,5.7,2.8,4.7,5.7,2.8,4.7,5.7,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,29.32851203,51.91481934,45.81590227,127.0592336
638,6/10/17 8:36,6/10/17 8:50,2,4.7,5.7,2,4.7,5.7,2,4.7,5.7,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,21.98348874,51.91481934,45.81590227,119.7142103
639,6/10/17 9:02,6/10/17 9:03,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
640,6/10/17 9:21,6/10/17 9:25,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
641,6/10/17 9:25,6/10/17 9:53,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
642,6/10/17 9:54,6/10/17 10:12,0,0,0,0,0,0,0,0,0,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0,0,0,0
643,6/10/17 10:12,6/10/17 10:58,0.631804477,1.355372496,1.611069086,0,0,0,3,5.1,6,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,0.989461772,18.70231283,17.44902136,37.14079596
644,6/10/17 11:31,6/10/17 11:33,2.58,5.1,6,2.58,5.1,6,2.58,5.1,6,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.64237696,55.20891592,46.69857287,129.5498658
645,6/10/17 11:33,6/10/17 12:41,2.743740142,5.1,6.1,1.8,5.1,6.1,2.95,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,28.92061901,55.20891592,46.9699409,131.0994758
646,6/10/17 12:41,6/10/17 12:45,3.1,5.1,6.1,3.1,5.1,6.1,3.1,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,31.23974498,55.20891592,46.9699409,133.4186018
647,6/10/17 13:00,6/10/17 13:16,3.504249654,5.1,6.1,2.5,5.1,6.1,3.6,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,33.13761695,55.20891592,46.9699409,135.3164738
648,6/10/17 13:16,6/10/17 13:20,2.5,5.1,6.1,2.5,5.1,6.1,2.5,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,55.20891592,46.9699409,129.1467178
649,6/10/17 13:20,6/10/17 13:26,2,5.1,6.1,2,5.1,6.1,2,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,21.98348874,55.20891592,46.9699409,124.1623456
650,6/10/17 13:26,6/10/17 13:28,2,5.1,6.1,2,5.1,6.1,2,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,21.98348874,55.20891592,46.9699409,124.1623456
651,6/10/17 13:29,6/10/17 13:33,2,5.1,6.1,2,5.1,6.1,2,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,21.98348874,55.20891592,46.9699409,124.1623456
652,6/10/17 14:03,6/10/17 14:18,2.5,5.1,6.1,2.5,5.1,6.1,2.5,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,26.96786097,55.20891592,46.9699409,129.1467178
653,6/10/17 14:18,6/10/17 14:20,2.6,5.1,6.1,2.6,5.1,6.1,2.6,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,55.20891592,46.9699409,129.9847015
654,6/10/17 14:21,6/10/17 14:23,2.6,5.1,6.1,2.6,5.1,6.1,2.6,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,55.20891592,46.9699409,129.9847015
655,6/10/17 14:23,6/10/17 14:25,2.6,5.1,6.1,2.6,5.1,6.1,2.6,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,55.20891592,46.9699409,129.9847015
656,6/10/17 14:26,6/10/17 14:28,2.6,5.1,6.1,2.6,5.1,6.1,2.6,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,27.80584471,55.20891592,46.9699409,129.9847015
657,6/10/17 14:28,6/10/17 14:30,2.914087313,5.1,6.1,2.7,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.10727099,55.20891592,46.9699409,132.2861278
658,6/10/17 14:31,6/10/17 14:33,2.970496708,5.1,6.1,2.8,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.46862683,55.20891592,46.9699409,132.6474837
659,6/10/17 14:33,6/10/17 14:42,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
660,6/10/17 14:49,6/10/17 14:51,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
661,6/10/17 14:58,6/10/17 15:12,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
662,6/10/17 15:12,6/10/17 15:15,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
663,6/10/17 15:15,6/10/17 15:22,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
664,6/10/17 15:22,6/10/17 15:30,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
665,6/10/17 15:31,6/10/17 15:44,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
666,6/10/17 15:45,6/10/17 15:59,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
667,6/10/17 16:00,6/10/17 16:14,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
668,6/10/17 16:20,6/10/17 16:34,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
669,6/10/17 16:34,6/10/17 17:33,3,5.1,6.1,3,5.1,6.1,3,5.1,6.1,28.79,39.75,37.81,106.35,20.53505896,0,0,20.53505896,30.65143797,55.20891592,46.9699409,132.8302948
